id,username,grade,T_hebdo_01,T_hebdo_02,T_hebdo_03,T_hebdo_04,T_hebdo_05,T_hebdo_Avg,T_final,Certificat,Enrollment_Track,Verification_Status,Certificate_Eligible,Certificate_Delivered,Certificate_Type
4357548,ClineA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2501257,FlorentMichelot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2389086,angelicaceron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3213434,sissi751,0.04,0.538461538462,0.0,0.0,0.0,0.0,0.134615384615,0.0,0.0,honor,N/A,N,N,N/A
2117434,BrigitteLafon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4571940,flo-44,0.13,0.692307692308,1.0,0.0,0.0,0.0,0.423076923077,0.0,0.0,honor,N/A,N,N,N/A
2638572,CoralineFonteneau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2653940,lumau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1323653,daves,0.1,0.538461538462,0.833333333333,0.0,0.0,0.0,0.342948717949,0.0,0.0,honor,N/A,N,N,N/A
854827,FDVDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
426840,izarra31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1949347,lnosjean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2302809,yhoarau06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1519194,Inthenet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3089123,jonbass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1189473,agriffoul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2152534,Dom_Guy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4169454,Miria138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2950598,swiaad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4572252,TheycallmeSimo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2062336,pbonnet50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4565109,mariebebin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3752217,F2Lisboa,0.06,0.769230769231,0.0,0.0,0.0,0.0,0.192307692308,0.0,0.0,honor,N/A,N,N,N/A
3251864,JCom,0.85,0.769230769231,1.0,0.6,1.0,0.833333333333,0.900641025641,0.833333333333,0.0,honor,N/A,Y,Y,honor
3472675,emfrantz,0.05,0.692307692308,0.0,0.0,0.0,0.0,0.173076923077,0.0,0.0,honor,N/A,N,N,N/A
4572402,NatMoron,0.72,0.769230769231,1.0,0.8,0.833333333333,0.666666666667,0.850641025641,0.666666666667,0.0,verified,ID Verified,Y,Y,honor
2357700,KarineJEAN1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2815038,AudreyA6688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4572456,ClaireLOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3809046,Ssezannes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
994401,EliseN66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3927045,Charlie137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1151259,Clowny38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1361064,DanielK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3948486,zerpou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4572678,blargent,0.85,0.769230769231,1.0,0.6,0.833333333333,1.0,0.900641025641,0.833333333333,0.0,honor,N/A,Y,Y,honor
2756196,WillG,0.89,0.692307692308,1.0,0.8,0.833333333333,0.666666666667,0.83141025641,0.916666666667,0.0,honor,N/A,Y,Y,honor
4572162,Guitry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4572693,Elkham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1393476,akech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3252206,midiphil,0.91,0.615384615385,1.0,0.8,1.0,0.833333333333,0.908333333333,0.916666666667,0.0,honor,N/A,Y,Y,honor
4462932,jdebrouc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2979590,jlamboley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1728721,kouakam1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2886936,Kundalini1971,0.91,0.692307692308,1.0,0.8,1.0,0.833333333333,0.908333333333,0.916666666667,0.0,honor,N/A,Y,Y,honor
2279861,mschiltz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4572969,Fira77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4552125,aouzala,0.05,0.692307692308,0.0,0.0,0.0,0.0,0.173076923077,0.0,0.0,honor,N/A,N,N,N/A
4573032,MarionB77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
900297,kaiser_soze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2428067,sylvainhaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4573059,nzoudi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1424031,Delaxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2517194,eececile,0.09,0.384615384615,0.833333333333,0.0,0.0,0.0,0.304487179487,0.0,0.0,honor,N/A,N,N,N/A
3617556,AugustoDantas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
699810,Tatiana11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
513354,Julienlebrize,0.12,0.538461538462,1.0,0.0,0.0,0.0,0.384615384615,0.0,0.0,honor,N/A,N,N,N/A
4290351,Fisc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3976017,langs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2492401,hmesidor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2026261,hhibaile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4573398,Remiema,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1254420,Nchevali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
439440,FDomergue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1850059,Stefannel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1737235,FUNSR2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
868114,AnaelleGautier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
977985,steedhools,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2316861,nestorg10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2551052,Maje,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3039632,titounewcal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3835935,Drisabel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3673299,isacloez,0.05,0.692307692308,0.0,0.0,0.0,0.0,0.173076923077,0.0,0.0,honor,N/A,N,N,N/A
967905,sterol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3511644,damienhanser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4412367,ldesire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4573932,roccolorusso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3532272,gil75017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1126428,gillesollivier,0.63,0.769230769231,0.666666666667,0.4,0.833333333333,0.666666666667,0.733974358974,0.583333333333,0.0,honor,N/A,Y,Y,honor
4573950,Yambak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1102533,ogafun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
958392,Schauvelon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2337287,avacheret,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2404029,CHERsteph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
612789,mumie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4574157,epauwels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4574121,PatriciaYveline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2873235,G_David,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3645399,Maitrelolo,0.04,0.461538461538,0.0,0.0,0.0,0.0,0.115384615385,0.0,0.0,honor,N/A,N,N,N/A
498657,MelonCyriaque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2354798,cebo2204,0.06,0.769230769231,0.0,0.0,0.0,0.0,0.192307692308,0.0,0.0,honor,N/A,N,N,N/A
1723891,cjour,0.04,0.538461538462,0.0,0.0,0.0,0.0,0.134615384615,0.0,0.0,honor,N/A,N,N,N/A
1330584,Prallo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2764821,EmmanuelleIE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1764349,Tradeasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4574304,ffinana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3774681,LARCMV,0.74,0.692307692308,1.0,0.8,1.0,0.833333333333,0.908333333333,0.666666666667,0.0,honor,N/A,Y,Y,honor
4574328,laetitia-jacquez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3364423,gaiche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3568434,agchim21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4574367,NassimaM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2437747,hrava,0.78,0.615384615385,1.0,0.6,0.833333333333,1.0,0.862179487179,0.75,0.0,honor,N/A,Y,Y,honor
450810,Eric2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
685617,GODINEAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
886479,MarinaAs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4574391,cburier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3105776,vaval,0.05,0.692307692308,0.0,0.0,0.0,0.0,0.173076923077,0.0,0.0,honor,N/A,N,N,N/A
4025547,Lila-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
733063,MatthieuBaboulene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2136547,fabcompte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3460204,MA56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2216407,Pandrea,0.71,0.538461538462,0.833333333333,0.8,1.0,0.666666666667,0.825,0.666666666667,0.0,honor,N/A,Y,Y,honor
1086150,vpoux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
46693,Mys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4574763,NejmaD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3048305,BZH56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4574862,magalye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3093908,cparda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4574826,BELKHADEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3761424,Samazer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2011303,SandaL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
133574,FlorenceALARY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
675219,marinella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3075170,Asdepic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4574964,lzuffer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2663408,Ousmanekourouba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2569388,ChaPia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
289140,HermannAman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3897078,clindingre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
955332,mbebin,0.24,0.615384615385,1.0,0.8,0.833333333333,0.0,0.812179487179,0.0,0.0,honor,N/A,N,N,N/A
8779,GILLESDJEYARAMANE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1729513,EmmieDep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
40318,DenisL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2679815,Shayera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4574922,TDesamblanc,0.18,0.769230769231,1.0,0.6,0.0,0.0,0.592307692308,0.0,0.0,honor,N/A,N,N,N/A
2605224,RGendreau,0.28,0.692307692308,1.0,0.6,1.0,1.0,0.923076923077,0.0,0.0,honor,N/A,N,N,N/A
1332111,lputigny,0.91,0.923076923077,0.833333333333,0.8,1.0,0.833333333333,0.897435897436,0.916666666667,0.0,honor,N/A,Y,Y,honor
4575438,Manon_GDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2968169,smarczak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
111583,GBERY35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2252661,MMME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4575429,aissatou-maty1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3168893,mullervianney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2568880,Akoua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4575837,CBertrand31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1713331,fportolan,0.05,0.692307692308,0.0,0.0,0.0,0.0,0.173076923077,0.0,0.0,honor,N/A,N,N,N/A
3701298,kbeauvivre,0.05,0.615384615385,0.0,0.0,0.0,0.0,0.153846153846,0.0,0.0,honor,N/A,N,N,N/A
2624576,ptropel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
659544,Yavanna92,0.06,0.769230769231,0.0,0.0,0.0,0.0,0.192307692308,0.0,0.0,honor,N/A,N,N,N/A
3227267,FloB83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4575912,ndarwish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3176186,Lyoro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4575999,Marjorie0505,0.04,0.538461538462,0.0,0.0,0.0,0.0,0.134615384615,0.0,0.0,honor,N/A,N,N,N/A
4575603,PTamagny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4147455,ttissot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1602303,chofnung,0.04,0.538461538462,0.0,0.0,0.0,0.0,0.134615384615,0.0,0.0,honor,N/A,N,N,N/A
628488,almr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1595487,Marinelej29,0.91,0.692307692308,0.833333333333,0.8,1.0,1.0,0.908333333333,0.916666666667,0.0,honor,N/A,Y,Y,honor
3569274,toulousevirginie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3065915,hedibenbrahim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1781323,Chongau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1321946,leternia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
975852,MERRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
709455,FawziBenzaghou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1707529,nathalielarraux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
774844,JulieSaussac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1844188,luccharles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1489851,odavy3,0.8,0.846153846154,1.0,0.8,1.0,0.833333333333,0.919871794872,0.75,0.0,honor,N/A,Y,Y,honor
582534,laurentberthelot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4576143,Joy88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3445396,christophechch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1557834,binezo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3105170,Marion_Garnier,0.13,0.692307692308,1.0,0.0,0.0,0.0,0.423076923077,0.0,0.0,honor,N/A,N,N,N/A
4576428,julpetit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4521522,maroucam,0.95,0.846153846154,1.0,0.6,0.833333333333,0.666666666667,0.836538461538,1.0,0.0,honor,N/A,Y,Y,honor
3147131,laye88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4576407,IsabelleJAI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
963084,MarinaPB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1815604,MClilMina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3491569,rihamriham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2873997,AnnePuck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3826900,njouannetaud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4576515,MyleneLefevre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
136589,CGauthier,0.22,0.615384615385,0.0,0.8,0.833333333333,0.666666666667,0.728846153846,0.0,0.0,honor,N/A,N,N,N/A
775528,emiliebremond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4576782,Nouhad75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3154376,Jenjacks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2762847,eric2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2126347,Marie_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2691606,marti225,0.05,0.692307692308,0.0,0.0,0.0,0.0,0.173076923077,0.0,0.0,honor,N/A,N,N,N/A
4576926,c2gy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4576857,fbdh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1323695,Azock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3835121,Sofinnoise,0.05,0.615384615385,0.0,0.0,0.0,0.0,0.153846153846,0.0,0.0,honor,N/A,N,N,N/A
2499485,loloange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3700950,ATB-FBB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4576998,Marie101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3550296,LoubnaKT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1030155,EBurban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
211365,Cat_RT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4577400,agbl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3718404,Fadelalaraiche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
478494,olhote,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4577598,CandiceA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2560304,Saulagnier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4577799,JCDIVIALLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2547758,MariePierreMerel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3177698,Cecil35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2065855,gurvanG,0.77,0.692307692308,1.0,0.8,0.833333333333,0.666666666667,0.83141025641,0.75,0.0,honor,N/A,Y,Y,honor
4577604,AB-SOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1816453,MAKEJO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4578141,Arnaud-HOLEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1365981,JackSmith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2987048,Joulai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4578138,PamCam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1346728,plopes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4577868,cdevyver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4531695,cedla2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3088391,baillyestelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2399486,linkincath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
84265,Gervais-Cedric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
